CUSTOMER_ID,std_pago_unired,max_pago_unired,avg_pago_unired,pago_unired_mensual,avg_dia_pago_unired,max_dia_pago_unired,min_dia_pago_unired,avg_uso_tarjeta,PAYMENT_MEAN_ID,avg_pago_retail_mensual,max_pago_retail_mensual,std_pago_retail_mensual,SPEND_AMT,DISCOUNT_AMT,GENDER,EDAD,MOBILE_CONTACTABILITY,EMAIL_CONTACTABILITY,GSE,CIVIL_STATUS,bloqueo
79664708,19136.02005749956,87326,64361.84615384616,836704,5.151163284268754,6.697843765803372,4.1414387779508655,0.0,0,146286.58333333337,222898,40134.05530663529,1755439,197040,FEMENINO,62,1,0,C3,CASADO,1
62782470,65372.52357492077,227916,82448.625,659589,5.6157843888868495,9.069178573608527,0.0,0.0,0,12532.285714285714,17842,3973.6899608250646,87726,4925,MASCULINO,45,1,1,C3,CASADO,0
56487156,16621.655060993977,61722,31220.16666666667,187321,4.88675322204951,11.31370849898476,0.7071067811865476,0.0,0,5494.5,12205,3567.573364947905,43956,3229,FEMENINO,47,1,1,D,SOLTERO,0
27500088,20604.517156990776,88140,60490.0,725880,11.38942731852736,12.70647651611356,9.799376397392733,0.0,0,44695.11111111112,122883,45095.73055856964,402256,29124,FEMENINO,41,1,0,D,SOLTERO,0
73378876,22796.782180338043,63000,34395.555555555555,309560,3.4909531399279334,5.773502691896257,2.0615528128088303,0.27184466019417475,0,24103.0,59272,23520.409307662998,96412,12707,FEMENINO,61,1,1,C3,VIUDO,0
76909382,2792.364678905676,34000,32025.5,64051,3.5355339059327378,3.5355339059327378,3.5355339059327378,0.09947643979057592,0,53334.75,129763,36956.43707031047,640017,140877,FEMENINO,55,1,1,C3,CASADO,0
81994598,3726.3260808209016,19980,12361.666666666664,148340,4.333746087086114,6.1508806957486435,2.516611478423583,0.4722222222222222,1,67793.33333333331,141502,39400.919443586594,610140,33173,FEMENINO,61,1,0,C3,CASADO,1
36831552,27091.259856382843,130950,70228.33333333331,842740,2.6977957897013827,6.5243135015621885,0.0,0.010752688172043013,0,138243.16666666663,232830,68702.49514435853,1658918,71602,MASCULINO,73,1,0,E,CASADO,0
1000410,48871.14799347361,119730,33388.2,166941,4.272001872658765,4.272001872658765,4.272001872658765,0.0,0,14131.75,39322,17565.043663955596,56527,2110,MASCULINO,35,1,1,C3,SOLTERO,1
40411200,35873.614432554125,132602,75656.3,756563,7.368419118553961,9.363371576132566,4.163331998932265,0.004106776180698152,0,17079.5,27490,14722.670291085105,34159,3099,MASCULINO,51,1,0,E,CASADO,0
2295846,24362.85559393457,111070,56712.09090909091,623833,6.513789665104383,10.692676621563626,1.0,0.20952380952380956,1,6687.0,11394,6656.703238090157,13374,8796,FEMENINO,38,1,1,E,,1
3389186,15279.113618020547,50900,39057.42857142857,273402,7.2743842809317325,14.548768561863465,0.0,0.2222222222222222,0,25081.33333333333,26832,2743.9012980304765,75244,8617,MASCULINO,53,1,1,C3,CASADO,0
50779204,14423.003286747316,60810,39207.142857142855,274450,2.6875416209084864,3.2071349029490928,2.16794833886788,0.0,0,50401.125,82423,27796.499458115224,403209,27576,MASCULINO,62,1,1,C3,VIUDO,1
48484864,110868.30712820664,466057,199635.15384615387,2595257,9.886986219112,11.957808222629158,7.736124291117552,0.0,0,52885.91666666666,68448,12073.716069201602,634631,75980,MASCULINO,42,1,0,C3,SOLTERO,0
93074740,28217.94641712965,112300,88300.0,441500,0.5318150383367773,0.5477225575051661,0.5,0.2463768115942029,1,73393.88888888889,136375,40524.88155579373,660545,54973,MASCULINO,72,1,1,D,DIVORCIADO,0
58262248,37373.700218201564,131476,77171.66666666669,694545,6.152863980723756,12.0,0.9759000729485336,0.09375,0,13756.333333333336,31480,11107.129433386468,123807,4041,MASCULINO,77,1,0,C3,CASADO,0
87707648,6047.146498079137,32950,23538.461538461543,306000,4.733633984637792,9.791461957885923,1.4719601443879746,0.08823529411764706,1,20647.0,31537,8703.341925184066,82588,15425,MASCULINO,48,0,0,D,CASADO,0
50298608,55327.2923925517,180118,81474.90909090909,896224,3.143127508009742,7.186296483088987,1.4142135623730951,0.0,0,69464.0,102758,18959.352985699792,833568,78590,MASCULINO,67,1,0,C3,CASADO,1
97408248,64122.818996135145,229042,79235.7,792357,11.465846982708273,12.303116136437414,10.628577828979127,0.8817204301075269,1,83589.66666666669,149333,41467.839475309054,752307,64236,FEMENINO,56,1,1,C3,SOLTERO,0
18637554,40866.05646017317,168258,46538.33333333334,558460,3.73008162102731,10.56882207249228,0.5773502691896258,0.2830188679245283,1,10286.714285714286,18562,5741.188080130155,72007,3582,MASCULINO,36,1,0,C3,SOLTERO,0
44265042,1644.2346828563414,11049,9099.76923076923,118297,1.126601424298216,1.126601424298216,1.126601424298216,0.0,0,3377.6,7165,2938.0245574194923,16888,6471,MASCULINO,53,1,0,D,SOLTERO,1
31919516,45001.62458734128,181929,123319.0,1603147,5.2267343119910405,9.905105305402415,2.2074254852038093,0.25,1,11288.0,14661,4770.142345884449,22576,7543,MASCULINO,54,1,0,D,CASADO,0
35270248,10631.307798196796,50800,41424.5,248547,1.6733200530681511,1.6733200530681511,1.6733200530681511,0.2028985507246377,0,81536.33333333331,129656,35975.47288083925,733827,33231,MASCULINO,58,1,0,C3,CASADO,0
40589914,34888.070838914435,113069,62860.88888888888,565748,8.43547340429631,11.470977871713176,2.2509257354845507,0.8921568627450981,0,5714.0,9131,2836.6232566204485,28570,1060,MASCULINO,58,1,1,C3,CASADO,0
80598886,40644.15309009051,110117,49045.875,392367,2.8554443126683684,4.929503017546495,2.0615528128088303,0.4671532846715328,1,58079.33333333334,105306,26991.422372616264,696952,56424,FEMENINO,46,1,1,C3,DIVORCIADO,0
2295846,24362.85559393457,111070,56712.09090909091,623833,6.513789665104383,10.692676621563626,1.0,0.20952380952380956,0,29165.16666666667,38202,7902.884218224804,174991,18856,FEMENINO,38,1,1,E,,1
47864546,9499.548234872365,71300,53208.33333333334,319250,2.015808996692725,2.3166067138525404,1.4142135623730951,0.0,0,20094.166666666668,58270,14621.302048930547,241130,18896,FEMENINO,56,1,0,C3,VIUDO,1
2181546,55206.294401672196,301626,200300.6923076923,2603909,3.781480697261944,6.96419413859206,0.9045340337332908,0.0,0,5153.666666666667,10754,5390.896245832722,15461,150,MASCULINO,41,1,0,C3,SOLTERO,1
5021106,36723.283796667834,141300,54827.41666666666,657929,5.647328730634785,5.742075284374856,5.552582176894713,0.05797101449275361,1,4139.0,4522,541.6437943888955,8278,100,FEMENINO,57,1,1,D,CASADO,0
37902136,49745.208525225644,140046,51122.272727272735,562345,2.1776192495555784,3.5023801430836525,0.7071067811865476,0.2558139534883721,0,27790.363636363636,66788,18198.691883059764,305694,22530,FEMENINO,40,1,0,D,CASADO,0
47428078,49059.9476938133,183480,77486.41666666669,929837,12.968613907646954,13.901438774457846,11.84422704467093,0.17142857142857146,0,99042.25,200626,51976.45589044926,1188507,90282,MASCULINO,45,1,1,C3,CASADO,0
4480062,33391.96738556726,195971,150958.33333333337,1811500,6.234136548935054,12.791366135759215,1.501514387059097,0.22857142857142854,1,193201.0833333333,245449,66674.53153185573,2318413,290700,FEMENINO,47,1,1,C3,CASADO,0
87070248,49755.29996570997,165450,73693.7,736937,7.890887878021402,10.964728666286037,1.4142135623730951,0.6029411764705882,1,113060.0,203892,50457.98032026252,1356720,110237,MASCULINO,42,1,1,ABC1,DIVORCIADO,0
75573898,81956.92966579206,317760,137558.92307692303,1788266,7.276988878372951,8.642740867165328,6.107372593840988,0.0,0,25648.285714285717,54586,21692.48381901195,179538,18844,MASCULINO,48,1,0,E,CASADO,0
38170206,90870.70879551892,330864,305661.0,3973593,2.8431203515386634,2.8431203515386634,2.8431203515386634,0.27555555555555555,0,58446.25,92334,17271.59144178145,701355,83247,MASCULINO,32,1,1,C3,SOLTERO,0
32288112,24374.584090337274,100541,65379.07692307692,849928,4.6219754596835045,8.07111250961459,2.1213203435596424,0.0,0,27368.33333333333,39627,7224.742629367917,328420,7032,FEMENINO,60,1,0,E,CASADO,0
2842470,20433.115623970916,79200,37828.46153846154,491770,9.310204523762305,9.642321244096726,8.978087803427886,0.04838709677419355,0,46401.75,107661,28983.907878831167,371214,45746,FEMENINO,60,1,0,C3,CASADO,1
12501684,12212.92812597603,75584,44753.076923076915,581790,4.2089979214965645,5.569244429586792,2.8487514134063385,0.0,0,42689.125,99955,31963.27613477469,341513,14440,MASCULINO,38,0,0,C3,CASADO,1
69477360,16789.615732483115,65652,37341.22222222222,336071,4.6991261765190115,10.47218538160334,0.7071067811865476,0.037383177570093455,1,47413.0,58664,15911.316790259692,94826,11299,FEMENINO,53,1,0,C3,CASADO,1
74982358,15907.175459870652,63703,38499.11111111112,346492,11.265568932165243,15.357951252255841,4.0824829046386295,0.6170212765957447,1,24755.33333333333,56687,16239.547953991823,222798,45696,FEMENINO,45,1,0,D,SOLTERO,0
23102826,47177.49367371409,158940,74551.0,745510,10.16827477589194,13.367871932360814,4.577377082170634,0.09615384615384616,0,51203.83333333334,133710,41396.74913199066,614446,28414,MASCULINO,37,1,1,C3,SOLTERO,0
92042474,36535.41705274735,117866,56659.27272727273,623252,7.858839569596705,10.315037566582102,0.7507571935295483,0.6842105263157895,0,32787.25,75282,30884.812247823906,131149,3882,MASCULINO,46,1,1,D,SOLTERO,1
40411200,35873.614432554125,132602,75656.3,756563,7.368419118553961,9.363371576132566,4.163331998932265,0.004106776180698152,0,42973.0,84314,36468.69028358436,128919,30004,MASCULINO,51,1,0,E,CASADO,0
85111008,43311.47282542689,158980,84234.15384615384,1095044,7.690335889732772,11.935432353063106,2.6671401094873817,0.0,0,20385.5,27628,10242.44172548714,40771,1760,MASCULINO,32,1,1,C3,SOLTERO,1
8393702,141727.583876876,628117,337629.07692307694,4389178,5.614685483667097,7.7130350116480795,2.7774602993176543,0.0,0,70227.58333333331,148198,39404.901094472385,842731,179956,MASCULINO,34,1,1,C3,SOLTERO,0
47097592,31705.764639314984,105750,51487.5,617850,6.988544718412367,8.845308003919962,3.6343900738351143,0.0347682119205298,1,21470.0,22409,1327.9465350683365,42940,6280,FEMENINO,57,1,0,D,CASADO,0
83931434,18806.56402866038,106800,74645.30769230769,970389,2.4831674422451533,6.2449979983983965,1.3301243435223522,0.3240740740740741,1,57155.90909090909,98463,23857.77150303249,628715,51522,FEMENINO,44,1,0,C3,CASADO,1
28465250,19221.43957021729,75012,43610.66666666666,523328,3.306954943218623,3.910359202286803,2.2335820757001272,0.2,1,48476.0,67494,26895.513529211523,96952,8038,FEMENINO,63,1,0,C2,CASADO,1
34965726,56477.814739036876,206084,121090.33333333331,1453084,4.031889608653912,4.39988344833978,3.5355339059327378,0.6470588235294118,1,46850.375,102810,24682.86646318222,374803,42115,FEMENINO,75,0,0,D,CASADO,0
18064316,65104.9819353918,267495,150091.84615384616,1951194,7.1301337044575925,8.955445270895243,3.0000000000000004,0.0963855421686747,0,88838.66666666669,173953,50300.60608587197,1066064,51826,MASCULINO,53,1,0,C3,CASADO,1
57295766,53947.758467727894,205681,117420.23076923074,1526463,6.554426808943028,10.986102331784663,1.0000000000000002,0.12258064516129033,0,114194.0,183439,33359.73023926248,1370328,140021,FEMENINO,74,1,0,C3,CASADO,0
42891778,26936.439074235484,87000,58140.0,290700,5.711183205677107,5.9833101206606365,5.439056290693574,0.008771929824561403,0,13883.166666666664,23092,6788.567725718488,83299,4382,MASCULINO,76,1,0,D,CASADO,1
85658872,19449.503057721235,71301,19525.23076923077,253828,7.3517033637609295,13.316656236958785,1.3867504905630728,0.038461538461538464,1,59578.6,109175,34342.805772097316,297893,107642,FEMENINO,46,1,0,E,SOLTERO,0
7054616,6234.1729387922205,29350,15761.307692307693,204897,2.1929776407559536,3.6055512754639887,1.0787197799411874,0.7559523809523809,1,83414.0,96335,8344.455873104118,1000968,65046,FEMENINO,76,1,0,C3,VIUDO,0
67280398,25468.40762984604,109096,72369.2,361846,4.679656711568106,7.7781745930520225,1.581138830084189,0.26666666666666666,1,72182.0,92359,28534.58704800194,144364,11876,FEMENINO,36,1,1,D,CASADO,0
67884678,29119.658601894862,163609,112887.0,1354644,11.545484988323514,14.628738838327793,10.342840952773033,0.4310344827586207,0,54679.25,100230,40166.787560329816,218717,10829,MASCULINO,62,1,0,C3,CASADO,0
8814724,15083.647654891809,80842,50470.923076923085,656122,3.9421213103527952,4.678772177709563,2.614064523559687,0.07028753993610222,1,74584.6,126648,46715.45945187738,372923,135321,FEMENINO,63,1,1,D,SOLTERO,1
31046308,38534.79247027642,172221,119709.0,1436508,5.8748256624898385,9.520313211043195,0.4879500364742666,0.0,0,25160.90909090909,48985,12769.238853232759,276770,33038,FEMENINO,61,1,1,D,CASADO,0
2148210,19062.581758138487,76292,46924.428571428565,328471,3.775605024292577,4.88535225614967,3.082207001484488,0.14285714285714285,1,38359.5,45449,10026.067050444057,76719,9208,MASCULINO,85,1,1,D,CASADO,1
68371882,3495.0,15479,10236.5,40946,0.957427107756338,0.957427107756338,0.957427107756338,0.0392156862745098,0,40620.875,106299,31453.29174432418,324967,40538,MASCULINO,60,1,0,E,CASADO,0
77458664,16757.239957701866,59200,30248.66666666667,272238,5.213560460806057,10.44030650891055,1.3038404810405295,0.7884615384615384,1,38621.0,132971,37972.10712849338,386210,60293,FEMENINO,46,1,0,C3,CASADO,0
42037900,4707.209842358847,20557,17228.5,34457,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.13636363636363635,0,6234.285714285716,14793,5398.794393636593,43640,7049,FEMENINO,56,1,0,E,DIVORCIADO,1
65235494,14231.038449710646,57350,40243.75,321950,11.654473437899467,12.469963913339924,10.2810505299799,0.35714285714285715,0,15487.818181818182,40696,10766.614043590323,170366,8974,FEMENINO,77,1,1,D,SOLTERO,1
72075980,18904.944277926745,102756,61967.16666666666,743606,13.049756063842187,19.798989873223327,6.434083920608738,0.323943661971831,1,62400.25,142626,57605.12604143836,249601,28511,MASCULINO,62,1,0,D,CASADO,0
30365964,17933.269640033377,74872,37865.625,302925,9.742991756068296,10.827654189070469,8.658329323066123,0.14782608695652175,0,13187.0,18648,7723.020264119471,26374,0,FEMENINO,45,1,0,D,SOLTERO,0
34892666,19991.951027623814,97380,47088.90909090909,517978,9.048315789355364,10.558228567150383,8.477778439705018,0.1893939393939394,0,35482.583333333336,53436,10026.839876128228,425791,22025,FEMENINO,67,1,0,E,SOLTERO,0
72618898,74691.53789325117,339488,139273.76923076922,1810559,6.544591193560678,8.31330927555995,4.375882956427383,0.0,0,149478.5,182824,47157.65834411204,298957,13275,MASCULINO,78,1,0,C3,CASADO,1
95617716,639.138650283109,4370,3841.25,30730,8.035634920242991,8.035634920242991,8.035634920242991,0.012195121951219513,0,35957.5,54427,26119.817390249882,71915,2152,FEMENINO,70,1,0,E,CASADO,1
21548336,15952.596411489167,55489,23221.625,185773,5.716590576218375,10.406042200842462,2.1213203435596424,0.0,0,9222.0,25162,7121.819530749949,73776,2701,FEMENINO,72,1,0,C3,CASADO,1
71122772,18244.20795478488,111900,65441.307692307695,850737,0.6420290398344112,0.6462061726588642,0.6399404734221847,0.0053285968028419185,0,60311.83333333334,152480,45672.62252126209,723742,181544,FEMENINO,44,1,0,C3,CASADO,0
19284354,12628.792662110027,66178,47104.46153846153,612358,5.362060848933327,8.09554684921771,1.9540168418367887,0.007021063189568706,0,48717.428571428565,116088,38216.70543474037,341022,96707,FEMENINO,48,1,1,E,DIVORCIADO,0
54812158,24755.591371782393,123743,59417.0,772421,7.16392375004712,8.500980335624043,5.826867164470197,0.7230769230769231,1,16310.3,33315,9554.865102251428,163103,34714,FEMENINO,36,1,0,C3,SOLTERO,0
9679584,79386.83434751444,275400,113911.91666666669,1366943,6.227239756832503,9.967805317979623,1.799470821684875,0.057471264367816084,1,74319.0,108898,14960.155071982968,743190,46655,FEMENINO,67,1,1,D,CASADO,0
50147700,39507.65569805946,141688,91901.61538461539,1194721,4.716680594480435,8.689498786613736,0.5773502691896256,0.0,0,102442.8,187277,74983.71423649271,512214,51818,FEMENINO,44,1,1,D,CASADO,1
23102826,47177.49367371409,158940,74551.0,745510,10.16827477589194,13.367871932360814,4.577377082170634,0.09615384615384616,1,49789.5,111281,41222.38500701611,199158,22244,MASCULINO,37,1,1,C3,SOLTERO,0
85431454,34402.8466752918,168249,72739.81818181818,800138,8.123209207225427,9.093757670590776,7.525210155124433,0.825,1,97671.41666666669,207341,49313.07107462084,1172057,48443,FEMENINO,53,1,0,C3,SOLTERO,0
40432744,252857.9722603405,1064517,586338.1111111111,5277043,8.564600454917963,8.564600454917963,8.564600454917963,0.125,0,7289.0,32434,12599.076410594549,43734,3375,MASCULINO,59,1,1,C3,CASADO,1
28465250,19221.43957021729,75012,43610.66666666666,523328,3.306954943218623,3.910359202286803,2.2335820757001272,0.2,1,20411.666666666668,41267,18061.608243269293,61235,2759,FEMENINO,63,1,0,C2,CASADO,1
97570348,45801.260010240345,247873,117969.23076923074,1533600,6.691095773724338,14.08190328045183,1.2516655570345725,0.020491803278688527,1,39687.333333333336,52632,16777.17557675705,119062,27694,FEMENINO,55,1,0,C3,CASADO,0
71099596,35142.355420124564,230710,144097.84615384616,1873272,5.458710991120986,7.202272368685267,4.561745697594706,0.017991004497751126,0,93709.41666666669,175222,41736.25120260527,1124513,221189,FEMENINO,53,1,1,E,CASADO,0
58289486,44974.97577204939,136687,62191.375,497531,5.834442667436768,10.716309332708052,1.2583057392117916,0.07758620689655173,1,47633.5,53140,3487.2320685609675,285801,22248,FEMENINO,48,1,0,C3,DIVORCIADO,1
8466982,24990.567860694962,75199,57528.0,115056,3.5355339059327378,3.5355339059327378,3.5355339059327378,0.0,0,32219.0,53361,29899.30313569197,64438,4950,MASCULINO,43,1,1,C2,CASADO,1
4181118,22858.103583541168,105741,68518.53846153848,890741,6.622177710303839,12.466365003891726,3.58024884863913,0.0,0,13531.0,27113,9544.199375237597,108248,2118,MASCULINO,56,1,1,E,CASADO,1
77105422,54327.022812400566,236274,142168.75,1706025,4.036498378537802,4.140393356054124,3.9565825474196106,0.2184873949579832,0,84581.58333333331,149209,31740.015837363106,1014979,70420,FEMENINO,45,1,1,C3,CASADO,0
81552164,10108.69021079278,51130,29218.0,292180,6.127170194218517,9.701088140570166,1.0,0.0,0,32943.57142857143,73701,28510.743699274386,230605,15651,FEMENINO,65,1,0,ABC1,CASADO,0
40411200,35873.614432554125,132602,75656.3,756563,7.368419118553961,9.363371576132566,4.163331998932265,0.004106776180698152,0,10467.5,11926,2062.630480721159,20935,3789,MASCULINO,51,1,0,E,CASADO,0
23911420,17901.585216754618,66872,33692.0,404304,7.13546009538762,11.31370849898476,1.4142135623730951,0.2432432432432433,1,3973.5,5831,1622.0995653781551,15894,817,FEMENINO,47,1,0,C3,CASADO,0
74201904,27540.31409751428,117670,51420.38461538462,668465,1.157777751657233,1.6733200530681516,0.7071067811865477,0.0,0,10548.5,17381,4135.283243019759,63291,6592,FEMENINO,46,1,1,C3,CASADO,0
22000388,12790.772468202747,60741,46080.33333333334,138241,9.504384952922168,9.504384952922168,9.504384952922168,0.20930232558139536,1,44107.428571428565,84802,23059.445482326344,308752,33474,FEMENINO,74,1,0,D,CASADO,0
63279790,28769.797614280622,124296,78652.1,786521,4.995007992464325,10.515068552637526,1.6329931618554518,0.0,0,53424.714285714275,131658,42135.89982312899,373973,44700,FEMENINO,43,1,0,C3,CASADO,0
74982358,15907.175459870652,63703,38499.11111111112,346492,11.265568932165243,15.357951252255841,4.0824829046386295,0.6170212765957447,1,24755.33333333333,56687,16239.547953991823,222798,45696,FEMENINO,45,1,0,D,SOLTERO,0
67626964,22157.30367748771,108109,60733.61538461537,789537,6.725516788326955,8.175529690135416,4.990467102863408,0.05063291139240506,0,62772.5,81831,13584.809666192112,251090,25638,FEMENINO,51,1,0,E,SOLTERO,0
31818762,7141.983122121381,28155,17463.75,69855,7.810249675906653,7.810249675906653,7.810249675906653,0.006896551724137931,1,37871.5,41497,5127.231270383656,75743,18776,MASCULINO,69,1,0,D,CASADO,0
70856830,41099.39763424076,152860,74048.30769230769,962628,6.4041910804628435,8.330512343033645,4.381780460041329,0.0972972972972973,0,43576.6,115283,29411.636832307642,435766,28026,FEMENINO,55,1,0,D,DIVORCIADO,1
94408976,43639.69458032564,318139,186182.3076923077,2420370,5.085136402403917,5.940615211483497,2.5293153020997403,0.0,0,105912.8,171526,51108.901296153876,529564,89770,FEMENINO,52,1,1,C3,CASADO,1
42246150,56882.67370220137,201041,79687.2,796872,4.967182022258194,8.020806277010642,1.7320508075688772,0.1484375,0,13799.0,31682,15571.682214841145,41397,5435,FEMENINO,44,1,0,C3,CASADO,1
68633506,24950.91985354205,129862,89555.41666666669,1074665,6.202740350400161,7.864766077547727,2.309401076758504,0.0,0,19819.5,41714,11116.844602183251,237834,13182,FEMENINO,49,1,0,C3,CASADO,1
35908276,18314.06563273158,56750,43800.0,87600,2.8284271247461903,2.8284271247461903,2.8284271247461903,0.0,0,22198.2,46547,12585.975420637405,221982,13873,MASCULINO,60,1,0,D,CASADO,0
38443844,53998.246785175594,213365,116093.45454545454,1277028,8.402917690701909,11.554875659874124,0.0,0.08196721311475409,1,22228.25,26319,7499.816992211654,88913,5944,MASCULINO,50,1,0,C3,CASADO,0
55545186,43251.31674518485,134397,85030.23076923077,1105393,3.9559122556497086,5.507570547286101,2.193062655175134,0.0,0,83785.91666666669,135681,42480.25042611156,1005431,55362,FEMENINO,41,1,1,D,DIVORCIADO,1
54843180,21320.319710644642,126288,93883.69230769233,1220488,5.428310501679369,10.94151116924288,1.9924098397912442,0.08227848101265822,1,20155.33333333333,47457,15212.242433864463,120932,5361,FEMENINO,66,1,0,C3,SOLTERO,1
64674776,15382.150289796245,57787,41495.41666666666,497945,2.83180511106929,4.630814663149937,1.0327955589886444,0.4677419354838709,1,36453.5,58366,15597.976501599316,364535,20074,FEMENINO,52,1,1,C3,CASADO,1
36236744,27630.67819759571,113710,44742.75,536913,6.507999458698037,9.04249228181405,3.1937438845342623,0.0,0,18835.2,26223,8390.561733281033,94176,38783,MASCULINO,33,1,0,C3,SOLTERO,0
73769992,15670.218109715659,52240,25999.16666666667,311990,2.2937373119587763,6.220932405998316,0.5,0.7317073170731707,0,33171.444444444445,58805,14984.088962221818,298543,62553,FEMENINO,50,1,1,C3,CASADO,0
13711940,13036.114451783553,46340,28410.0,170460,7.155796854894122,12.828354012369113,1.4832396974191324,0.4571428571428571,0,19479.0,25064,7898.382745853736,38958,1668,FEMENINO,58,1,0,D,DIVORCIADO,0
37508608,29938.306090855298,109835,38382.38461538462,498971,6.76680174395265,13.225606476327153,3.1622776601683795,0.0,0,16091.5,22751,9417.955218623629,32183,2014,MASCULINO,62,1,0,D,DIVORCIADO,1
37902136,49745.208525225644,140046,51122.272727272735,562345,2.1776192495555784,3.5023801430836525,0.7071067811865476,0.2558139534883721,1,58609.42857142857,97090,30855.675544147696,410266,54024,FEMENINO,40,1,0,D,CASADO,0
27128316,66879.76612999305,315845,208367.46153846156,2708777,6.293260235551647,10.706483450638117,3.1045281828476345,0.0,0,36442.72727272727,66597,21440.29848715222,400870,53622,MASCULINO,56,1,1,C3,CASADO,1
22946596,7763.697343854259,43590,20203.416666666668,242441,5.759708536396822,5.759708536396822,5.759708536396822,0.2361111111111111,1,35640.0,85898,22326.928820852827,285120,28583,MASCULINO,63,1,0,C3,CASADO,1
86914192,17090.4278652754,57600,34410.27272727273,378513,6.146172212228558,9.961831921795067,1.3038404810405295,0.07547169811320754,1,22858.0,36864,9088.935757282035,137148,6398,FEMENINO,57,1,0,D,CASADO,1
54448172,34447.40898642128,107200,55115.1,551151,8.355420683226919,13.435028842544405,5.656854249492381,0.15789473684210525,0,47307.77777777778,170404,51863.330850847255,425770,33774,MASCULINO,45,1,0,C3,CASADO,1
1713510,85677.52229742432,268663,99778.23076923077,1297117,6.898939965454151,9.665845613735584,3.6055512754639887,0.0,0,48151.16666666666,168473,60422.35098179039,288907,23528,FEMENINO,65,1,0,ABC1,CASADO,1
53631982,38906.17935808642,143910,98850.07692307694,1285051,7.566368631312285,11.432253871018984,2.260776661041756,0.6265060240963856,1,55216.9,98080,31601.736602949884,552169,26898,FEMENINO,68,1,0,C3,SOLTERO,1
1753114,23086.8879035856,105650,44204.545454545456,486250,10.266232956425467,11.560905909769593,8.971560003081342,0.07407407407407407,0,55023.08333333334,86334,19105.902455230636,660277,42778,FEMENINO,55,0,0,C3,SOLTERO,0
73767218,9905.276006716356,53634,25406.461538461543,330284,12.329361069034569,12.473304828045105,12.2573891895293,0.0,0,53476.25,115797,37812.5677955816,641715,126012,FEMENINO,52,1,0,E,DIVORCIADO,1
27607496,29027.342547392047,172137,94285.18181818182,1037137,1.959580507063103,2.381748784554591,1.5374122295716148,0.06329113924050632,0,41211.583333333336,130199,34522.281333176266,494539,15171,FEMENINO,49,1,1,E,CASADO,0
56965974,22265.28540725824,93208,55639.4,556394,3.6558032133961165,5.507570547286101,1.8040358795061295,0.0,0,9315.5,16948,10793.985014812648,18631,3092,MASCULINO,49,1,1,C3,CASADO,1
77828078,44167.81772156866,147560,45552.5,364420,1.8701538874675319,2.3260942125619692,1.4142135623730951,0.20987654320987653,1,25000.4,63605,24182.977986592134,125002,12404,MASCULINO,51,1,1,ABC1,CASADO,0
67613732,101193.47859971566,345700,145120.0,1451200,9.421318322343783,10.905185781227065,8.450567313032177,0.5324675324675324,0,39412.63636363636,105080,37291.235180060015,433539,75992,FEMENINO,46,1,1,C3,VIUDO,0
96940456,51892.52320199155,283674,157599.53846153847,2048794,5.123758502049309,6.0976895773578175,3.1132471299766253,0.10869565217391304,1,65317.0,83016,25030.165840441412,130634,30253,MASCULINO,61,1,1,D,CASADO,0
87387764,49019.75597252663,143174,68677.16666666669,824126,5.27469511123257,8.518886580500327,2.68535120814971,0.0,0,4203.0,9712,4802.47446635586,12609,0,FEMENINO,58,1,0,D,DIVORCIADO,1
34357356,38718.24220300953,142486,63025.90909090909,693285,9.165789943059103,12.154310870109944,2.8284271247461903,0.13953488372093026,0,43715.91666666666,177480,48535.971085105964,524591,29247,FEMENINO,41,1,0,D,SOLTERO,1
30095694,13988.50136123714,48200,33506.333333333336,100519,4.479118216792228,8.958236433584457,0.0,0.14705882352941174,1,23487.0,36186,9270.13682027761,93948,14239,FEMENINO,55,1,0,D,CASADO,1
46711916,9383.866296291026,32750,17703.333333333332,106220,4.815621599777897,8.082903768654761,2.1213203435596424,0.9318181818181818,1,4303.0,5053,1060.6601717798212,8606,459,MASCULINO,75,1,0,C3,CASADO,0
36123316,37240.9825583356,168167,88299.92307692306,1147899,3.6631747947299034,9.678154093971985,1.378954368902449,0.11304347826086955,0,33374.333333333336,69496,19491.022312538636,400492,12775,FEMENINO,39,1,1,C3,CASADO,0
25847598,23962.379986263066,99274,59974.66666666666,719696,7.46513630365705,10.848798485151644,5.0990195135927845,0.7326732673267327,0,17643.416666666668,38053,10930.843737361087,211721,14721,FEMENINO,41,1,0,D,CASADO,0
2251304,22114.141331071532,106960,70978.91666666669,851747,4.718642255827258,11.301917241483116,2.0,0.8630136986301371,1,7531.666666666668,18103,5666.296980097908,45190,2433,FEMENINO,84,1,0,C3,CASADO,0
49735824,173.71624372330106,10312,10188.666666666666,30566,7.7781745930520225,7.7781745930520225,7.7781745930520225,0.11842105263157895,0,5967.333333333332,12234,4482.672090022498,35804,4292,FEMENINO,47,1,0,ABC1,CASADO,0
2181546,55206.294401672196,301626,200300.6923076923,2603909,3.781480697261944,6.96419413859206,0.9045340337332908,0.0,0,69404.33333333331,160376,78923.81391147626,208213,23620,MASCULINO,41,1,0,C3,SOLTERO,1
